"from","to","type"
726,23,"232_HISTORY"
23,23,"232_HISTORY"
23,43,"232_HISTORY"
43,33,"232_HISTORY"
726,33,"232_HISTORY"
233,727,"233_HISTORY"
727,15,"233_HISTORY"
15,15,"233_HISTORY"
15,6,"233_HISTORY"
6,15,"233_HISTORY"
15,43,"233_HISTORY"
727,43,"233_HISTORY"
234,728,"234_HISTORY"
728,22,"234_HISTORY"
22,32,"234_HISTORY"
32,45,"234_HISTORY"
728,45,"234_HISTORY"
235,729,"235_HISTORY"
729,50,"235_HISTORY"
50,15,"235_HISTORY"
15,50,"235_HISTORY"
50,48,"235_HISTORY"
729,48,"235_HISTORY"
236,730,"236_HISTORY"
730,38,"236_HISTORY"
38,43,"236_HISTORY"
43,44,"236_HISTORY"
44,50,"236_HISTORY"
730,50,"236_HISTORY"
237,731,"237_HISTORY"
731,25,"237_HISTORY"
25,30,"237_HISTORY"
30,30,"237_HISTORY"
30,2,"237_HISTORY"
731,2,"237_HISTORY"
238,732,"238_HISTORY"
732,26,"238_HISTORY"
26,24,"238_HISTORY"
24,24,"238_HISTORY"
732,24,"238_HISTORY"
239,733,"239_HISTORY"
733,43,"239_HISTORY"
43,15,"239_HISTORY"
15,43,"239_HISTORY"
43,16,"239_HISTORY"
16,6,"239_HISTORY"
6,30,"239_HISTORY"
733,30,"239_HISTORY"
240,734,"240_HISTORY"
734,44,"240_HISTORY"
44,33,"240_HISTORY"
734,33,"240_HISTORY"
241,735,"241_HISTORY"
735,30,"241_HISTORY"
30,6,"241_HISTORY"
6,43,"241_HISTORY"
735,43,"241_HISTORY"
242,736,"242_HISTORY"
736,45,"242_HISTORY"
736,45,"242_HISTORY"
243,737,"243_HISTORY"
737,44,"243_HISTORY"
44,50,"243_HISTORY"
50,50,"243_HISTORY"
737,50,"243_HISTORY"
244,738,"244_HISTORY"
738,2,"244_HISTORY"
2,36,"244_HISTORY"
36,10,"244_HISTORY"
10,2,"244_HISTORY"
738,2,"244_HISTORY"
245,739,"245_HISTORY"
739,22,"245_HISTORY"
22,43,"245_HISTORY"
43,37,"245_HISTORY"
37,22,"245_HISTORY"
22,24,"245_HISTORY"
739,24,"245_HISTORY"
246,740,"246_HISTORY"
740,6,"246_HISTORY"
6,30,"246_HISTORY"
740,30,"246_HISTORY"
247,741,"247_HISTORY"
741,14,"247_HISTORY"
14,8,"247_HISTORY"
8,33,"247_HISTORY"
741,33,"247_HISTORY"
248,742,"248_HISTORY"
742,43,"248_HISTORY"
742,43,"248_HISTORY"
249,743,"249_HISTORY"
743,19,"249_HISTORY"
19,45,"249_HISTORY"
45,20,"249_HISTORY"
20,45,"249_HISTORY"
743,45,"249_HISTORY"
250,744,"250_HISTORY"
744,50,"250_HISTORY"
50,48,"250_HISTORY"
48,43,"250_HISTORY"
43,44,"250_HISTORY"
44,43,"250_HISTORY"
43,50,"250_HISTORY"
744,50,"250_HISTORY"
