"from","to","type"
41,49,"228_HISTORY"
49,49,"228_HISTORY"
722,49,"228_HISTORY"
229,723,"229_HISTORY"
723,20,"229_HISTORY"
723,20,"229_HISTORY"
230,724,"230_HISTORY"
724,38,"230_HISTORY"
38,21,"230_HISTORY"
724,21,"230_HISTORY"
231,725,"231_HISTORY"
725,10,"231_HISTORY"
10,11,"231_HISTORY"
11,44,"231_HISTORY"
44,19,"231_HISTORY"
19,31,"231_HISTORY"
725,31,"231_HISTORY"
232,726,"232_HISTORY"
726,34,"232_HISTORY"
34,13,"232_HISTORY"
13,34,"232_HISTORY"
726,34,"232_HISTORY"
233,727,"233_HISTORY"
727,10,"233_HISTORY"
10,34,"233_HISTORY"
34,37,"233_HISTORY"
727,37,"233_HISTORY"
234,728,"234_HISTORY"
728,50,"234_HISTORY"
50,39,"234_HISTORY"
728,39,"234_HISTORY"
235,729,"235_HISTORY"
729,45,"235_HISTORY"
45,42,"235_HISTORY"
42,45,"235_HISTORY"
45,42,"235_HISTORY"
729,42,"235_HISTORY"
236,730,"236_HISTORY"
730,17,"236_HISTORY"
17,4,"236_HISTORY"
4,44,"236_HISTORY"
730,44,"236_HISTORY"
237,731,"237_HISTORY"
731,45,"237_HISTORY"
45,50,"237_HISTORY"
50,45,"237_HISTORY"
45,50,"237_HISTORY"
50,45,"237_HISTORY"
731,45,"237_HISTORY"
238,732,"238_HISTORY"
732,49,"238_HISTORY"
49,49,"238_HISTORY"
49,49,"238_HISTORY"
732,49,"238_HISTORY"
239,733,"239_HISTORY"
733,9,"239_HISTORY"
9,32,"239_HISTORY"
32,20,"239_HISTORY"
20,20,"239_HISTORY"
733,20,"239_HISTORY"
240,734,"240_HISTORY"
734,21,"240_HISTORY"
21,8,"240_HISTORY"
8,12,"240_HISTORY"
12,40,"240_HISTORY"
40,21,"240_HISTORY"
734,21,"240_HISTORY"
241,735,"241_HISTORY"
735,31,"241_HISTORY"
735,31,"241_HISTORY"
242,736,"242_HISTORY"
736,34,"242_HISTORY"
34,15,"242_HISTORY"
15,15,"242_HISTORY"
15,8,"242_HISTORY"
8,15,"242_HISTORY"
15,34,"242_HISTORY"
736,34,"242_HISTORY"
243,737,"243_HISTORY"
737,39,"243_HISTORY"
39,39,"243_HISTORY"
737,39,"243_HISTORY"
244,738,"244_HISTORY"
738,7,"244_HISTORY"
7,7,"244_HISTORY"
7,7,"244_HISTORY"
7,42,"244_HISTORY"
738,42,"244_HISTORY"
245,739,"245_HISTORY"
739,23,"245_HISTORY"
23,44,"245_HISTORY"
44,44,"245_HISTORY"
44,35,"245_HISTORY"
35,44,"245_HISTORY"
739,44,"245_HISTORY"
246,740,"246_HISTORY"
740,45,"246_HISTORY"
45,26,"246_HISTORY"
26,45,"246_HISTORY"
740,45,"246_HISTORY"
247,741,"247_HISTORY"
741,41,"247_HISTORY"
41,20,"247_HISTORY"
20,49,"247_HISTORY"
741,49,"247_HISTORY"
248,742,"248_HISTORY"
742,6,"248_HISTORY"
6,49,"248_HISTORY"
49,44,"248_HISTORY"
742,44,"248_HISTORY"
249,743,"249_HISTORY"
743,44,"249_HISTORY"
44,45,"249_HISTORY"
743,45,"249_HISTORY"
250,744,"250_HISTORY"
744,24,"250_HISTORY"
24,41,"250_HISTORY"
41,49,"250_HISTORY"
744,49,"250_HISTORY"
