from,to,type
190,4101,drove  on
190,4102,drove  on
191,4103,drove  on
191,4104,drove  on
191,4105,drove  on
191,4107,drove  on
191,4109,drove  on
191,4112,drove  on
191,4115,drove  on
191,4119,drove  on
191,4121,drove  on
191,4124,drove  on
192,4125,drove  on
192,4126,drove  on
192,4127,drove  on
192,4129,drove  on
192,4131,drove  on
192,4133,drove  on
192,4135,drove  on
192,4136,drove  on
192,4138,drove  on
192,4140,drove  on
193,4142,drove  on
193,4143,drove  on
193,4144,drove  on
193,4146,drove  on
193,4147,drove  on
193,4149,drove  on
193,4151,drove  on
193,4153,drove  on
193,4154,drove  on
193,4155,drove  on
194,4156,drove  on
194,4157,drove  on
194,4160,drove  on
194,4162,drove  on
194,4165,drove  on
194,4166,drove  on
194,4169,drove  on
194,4172,drove  on
194,4173,drove  on
194,4175,drove  on
195,4176,drove  on
195,4179,drove  on
195,4181,drove  on
195,4183,drove  on
195,4186,drove  on
195,4187,drove  on
195,4189,drove  on
195,4192,drove  on
195,4193,drove  on
195,4195,drove  on
196,4197,drove  on
196,4200,drove  on
196,4202,drove  on
196,4204,drove  on
196,4208,drove  on
196,4210,drove  on
196,4213,drove  on
196,4215,drove  on
196,4218,drove  on
196,4220,drove  on
197,4222,drove  on
197,4223,drove  on
197,4224,drove  on
197,4225,drove  on
197,4228,drove  on
197,4230,drove  on
197,4232,drove  on
197,4235,drove  on
197,4237,drove  on
197,4239,drove  on
198,4240,drove  on
198,4243,drove  on
198,4245,drove  on
198,4247,drove  on
198,4249,drove  on
198,4253,drove  on
198,4255,drove  on
198,4257,drove  on
198,4260,drove  on
198,4261,drove  on
199,4263,drove  on
199,4264,drove  on
199,4268,drove  on
199,4269,drove  on
199,4270,drove  on
199,4271,drove  on
199,4272,drove  on
199,4274,drove  on
199,4275,drove  on
199,4277,drove  on
200,4278,drove  on
200,4279,drove  on
200,4280,drove  on
200,4281,drove  on
200,4283,drove  on
200,4286,drove  on
200,4287,drove  on
200,4289,drove  on
200,4291,drove  on
200,4293,drove  on
201,4294,drove  on
201,4295,drove  on
201,4298,drove  on
201,4300,drove  on
201,4302,drove  on
201,4303,drove  on
201,4304,drove  on
201,4305,drove  on
201,4307,drove  on
201,4308,drove  on
202,4309,drove  on
202,4311,drove  on
202,4313,drove  on
202,4316,drove  on
202,4317,drove  on
202,4319,drove  on
202,4321,drove  on
202,4323,drove  on
202,4326,drove  on
202,4328,drove  on
203,4330,drove  on
203,4331,drove  on
203,4334,drove  on
203,4336,drove  on
203,4339,drove  on
203,4341,drove  on
203,4343,drove  on
203,4344,drove  on
203,4347,drove  on
203,4350,drove  on
204,4352,drove  on
204,4354,drove  on
204,4355,drove  on
204,4357,drove  on
204,4359,drove  on
204,4361,drove  on
204,4362,drove  on
204,4363,drove  on
204,4365,drove  on
204,4367,drove  on
205,4369,drove  on
205,4371,drove  on
205,4373,drove  on
205,4374,drove  on
205,4377,drove  on
205,4380,drove  on
205,4382,drove  on
205,4383,drove  on
205,4384,drove  on
205,4386,drove  on
206,4388,drove  on
206,4390,drove  on
206,4393,drove  on
206,4394,drove  on
206,4395,drove  on
206,4396,drove  on
206,4398,drove  on
206,4400,drove  on
206,4401,drove  on
206,4403,drove  on
207,4405,drove  on
207,4406,drove  on
207,4408,drove  on
207,4411,drove  on
207,4413,drove  on
207,4415,drove  on
207,4416,drove  on
207,4418,drove  on
207,4421,drove  on
207,4422,drove  on
208,4424,drove  on
208,4425,drove  on
208,4428,drove  on
208,4431,drove  on
208,4432,drove  on
208,4435,drove  on
208,4437,drove  on
208,4440,drove  on
208,4442,drove  on
208,4444,drove  on
209,4445,drove  on
209,4448,drove  on
209,4450,drove  on
209,4452,drove  on
209,4454,drove  on
209,4458,drove  on
209,4459,drove  on
209,4460,drove  on
209,4462,drove  on
209,4465,drove  on
210,4467,drove  on
210,4469,drove  on
210,4470,drove  on
210,4472,drove  on
210,4473,drove  on
210,4477,drove  on
210,4479,drove  on
210,4481,drove  on
210,4483,drove  on
210,4485,drove  on
211,4487,drove  on
211,4488,drove  on
211,4491,drove  on
211,4492,drove  on
211,4494,drove  on
211,4496,drove  on
211,4497,drove  on
211,4499,drove  on
211,4502,drove  on
211,4503,drove  on
212,4504,drove  on
212,4506,drove  on
212,4509,drove  on
212,4511,drove  on
212,4513,drove  on
212,4515,drove  on
212,4518,drove  on
212,4520,drove  on
212,4522,drove  on
212,4524,drove  on
213,4526,drove  on
213,4527,drove  on
213,4529,drove  on
213,4531,drove  on
213,4533,drove  on
213,4535,drove  on
213,4537,drove  on
213,4539,drove  on
213,4540,drove  on
213,4543,drove  on
214,4544,drove  on
214,4546,drove  on
214,4547,drove  on
214,4548,drove  on
214,4549,drove  on
214,4552,drove  on
214,4553,drove  on
214,4556,drove  on
214,4557,drove  on
214,4561,drove  on
215,4562,drove  on
215,4563,drove  on
215,4565,drove  on
215,4567,drove  on
215,4569,drove  on
215,4571,drove  on
215,4572,drove  on
215,4573,drove  on
215,4575,drove  on
215,4576,drove  on
216,4578,drove  on
216,4579,drove  on
216,4580,drove  on
216,4582,drove  on
216,4584,drove  on
216,4586,drove  on
216,4589,drove  on
216,4590,drove  on
216,4592,drove  on
216,4594,drove  on
217,4595,drove  on
217,4597,drove  on
217,4598,drove  on
217,4602,drove  on
217,4606,drove  on
217,4608,drove  on
217,4611,drove  on
217,4613,drove  on
217,4615,drove  on
217,4618,drove  on
218,4621,drove  on
218,4623,drove  on
218,4625,drove  on
218,4628,drove  on
218,4630,drove  on
218,4632,drove  on
218,4635,drove  on
218,4637,drove  on
218,4638,drove  on
218,4639,drove  on
219,4641,drove  on
219,4643,drove  on
219,4644,drove  on
219,4646,drove  on
219,4648,drove  on
219,4650,drove  on
219,4651,drove  on
219,4654,drove  on
219,4657,drove  on
219,4660,drove  on
220,4662,drove  on
220,4664,drove  on
220,4666,drove  on
220,4668,drove  on
220,4669,drove  on
220,4671,drove  on
220,4672,drove  on
220,4673,drove  on
220,4676,drove  on
220,4678,drove  on
221,4680,drove  on
221,4682,drove  on
221,4683,drove  on
221,4684,drove  on
221,4686,drove  on
221,4689,drove  on
221,4691,drove  on
221,4692,drove  on
221,4694,drove  on
221,4695,drove  on
222,4696,drove  on
222,4699,drove  on
222,4700,drove  on
222,4701,drove  on
222,4703,drove  on
222,4704,drove  on
222,4706,drove  on
222,4708,drove  on
222,4709,drove  on
222,4710,drove  on
223,4713,drove  on
223,4715,drove  on
223,4717,drove  on
223,4720,drove  on
223,4723,drove  on
223,4726,drove  on
223,4729,drove  on
223,4730,drove  on
223,4731,drove  on
223,4732,drove  on
224,4735,drove  on
224,4736,drove  on
224,4737,drove  on
224,4740,drove  on
224,4743,drove  on
224,4745,drove  on
224,4748,drove  on
224,4750,drove  on
224,4751,drove  on
224,4752,drove  on
225,4754,drove  on
225,4757,drove  on
225,4759,drove  on
225,4762,drove  on
225,4765,drove  on
225,4767,drove  on
225,4769,drove  on
225,4770,drove  on
225,4772,drove  on
225,4773,drove  on
226,4775,drove  on
226,4777,drove  on
226,4778,drove  on
226,4780,drove  on
226,4782,drove  on
226,4783,drove  on
226,4784,drove  on
226,4786,drove  on
226,4788,drove  on
226,4789,drove  on
227,4790,drove  on
227,4792,drove  on
227,4795,drove  on
227,4798,drove  on
227,4800,drove  on
227,4803,drove  on
227,4805,drove  on
227,4806,drove  on
227,4809,drove  on
227,4810,drove  on
228,4812,drove  on
228,4813,drove  on
228,4815,drove  on
228,4818,drove  on
228,4819,drove  on
228,4822,drove  on
228,4823,drove  on
228,4825,drove  on
228,4826,drove  on
228,4827,drove  on
229,4828,drove  on
229,4830,drove  on
229,4833,drove  on
229,4834,drove  on
229,4835,drove  on
229,4838,drove  on
229,4839,drove  on
229,4841,drove  on
229,4843,drove  on
229,4845,drove  on
230,4847,drove  on
230,4849,drove  on
230,4851,drove  on
230,4854,drove  on
230,4857,drove  on
230,4860,drove  on
230,4861,drove  on
230,4864,drove  on
230,4865,drove  on
230,4867,drove  on
231,4868,drove  on
231,4871,drove  on
231,4873,drove  on
231,4876,drove  on
231,4877,drove  on
231,4879,drove  on
231,4881,drove  on
231,4883,drove  on
231,4885,drove  on
231,4886,drove  on
232,4888,drove  on
232,4889,drove  on
232,4891,drove  on
232,4892,drove  on
232,4894,drove  on
232,4896,drove  on
232,4898,drove  on
232,4899,drove  on
232,4903,drove  on
232,4904,drove  on
233,4907,drove  on
233,4908,drove  on
233,4910,drove  on
233,4913,drove  on
233,4915,drove  on
233,4918,drove  on
233,4919,drove  on
233,4921,drove  on
233,4922,drove  on
233,4925,drove  on
234,4927,drove  on
234,4930,drove  on
234,4932,drove  on
234,4933,drove  on
234,4936,drove  on
234,4938,drove  on
234,4939,drove  on
234,4942,drove  on
234,4944,drove  on
234,4946,drove  on
235,4948,drove  on
235,4949,drove  on
235,4952,drove  on
235,4955,drove  on
235,4957,drove  on
235,4959,drove  on
235,4960,drove  on
235,4962,drove  on
235,4964,drove  on
235,4966,drove  on
236,4967,drove  on
236,4968,drove  on
236,4969,drove  on
236,4971,drove  on
236,4972,drove  on
236,4975,drove  on
236,4976,drove  on
236,4977,drove  on
236,4979,drove  on
236,4981,drove  on
237,4982,drove  on
237,4983,drove  on
237,4985,drove  on
237,4986,drove  on
237,4988,drove  on
237,4989,drove  on
237,4991,drove  on
237,4993,drove  on
237,4995,drove  on
237,4998,drove  on
238,4999,drove  on
238,5000,drove  on
238,5001,drove  on
238,5003,drove  on
238,5004,drove  on
238,5007,drove  on
238,5009,drove  on
238,5012,drove  on
238,5013,drove  on
238,5015,drove  on
239,5017,drove  on
239,5019,drove  on
239,5021,drove  on
239,5023,drove  on
239,5025,drove  on
239,5026,drove  on
239,5029,drove  on
239,5030,drove  on
239,5032,drove  on
239,5034,drove  on
240,5036,drove  on
240,5039,drove  on
240,5040,drove  on
240,5043,drove  on
240,5044,drove  on
240,5045,drove  on
240,5047,drove  on
240,5049,drove  on
240,5051,drove  on
240,5053,drove  on
241,5054,drove  on
241,5056,drove  on
241,5057,drove  on
241,5060,drove  on
241,5062,drove  on
241,5063,drove  on
241,5065,drove  on
241,5068,drove  on
241,5069,drove  on
241,5071,drove  on
242,5073,drove  on
242,5074,drove  on
242,5076,drove  on
242,5080,drove  on
242,5083,drove  on
242,5084,drove  on
242,5085,drove  on
242,5088,drove  on
242,5089,drove  on
242,5090,drove  on
243,5093,drove  on
243,5095,drove  on
243,5097,drove  on
243,5098,drove  on
243,5101,drove  on
243,5103,drove  on
243,5104,drove  on
243,5105,drove  on
243,5107,drove  on
243,5109,drove  on
244,5110,drove  on
244,5114,drove  on
244,5116,drove  on
244,5119,drove  on
244,5120,drove  on
244,5122,drove  on
244,5123,drove  on
244,5125,drove  on
244,5126,drove  on
244,5127,drove  on
245,5129,drove  on
245,5130,drove  on
245,5132,drove  on
245,5134,drove  on
245,5135,drove  on
245,5137,drove  on
245,5138,drove  on
245,5139,drove  on
245,5141,drove  on
245,5143,drove  on
246,5145,drove  on
246,5148,drove  on
246,5150,drove  on
246,5152,drove  on
246,5154,drove  on
246,5156,drove  on
246,5158,drove  on
246,5161,drove  on
246,5164,drove  on
246,5165,drove  on
247,5167,drove  on
247,5169,drove  on
247,5171,drove  on
247,5173,drove  on
247,5175,drove  on
247,5176,drove  on
247,5178,drove  on
247,5179,drove  on
247,5181,drove  on
247,5182,drove  on
248,5185,drove  on
248,5187,drove  on
248,5190,drove  on
248,5192,drove  on
248,5194,drove  on
248,5198,drove  on
248,5201,drove  on
248,5203,drove  on
248,5204,drove  on
248,5205,drove  on
249,5207,drove  on
249,5208,drove  on
249,5210,drove  on
249,5211,drove  on
249,5212,drove  on
249,5213,drove  on
249,5215,drove  on
249,5217,drove  on
249,5219,drove  on
249,5221,drove  on
250,5223,drove  on
250,5224,drove  on
250,5226,drove  on
250,5227,drove  on
250,5229,drove  on
250,5230,drove  on
250,5231,drove  on
250,5233,drove  on
250,5235,drove  on
250,5236,drove  on
505,5238,drove  on
505,5241,drove  on
505,5244,drove  on
505,5248,drove  on
505,5251,drove  on
505,5253,drove  on
505,5255,drove  on
505,5257,drove  on
505,5260,drove  on
505,5261,drove  on
506,5263,drove  on
506,5265,drove  on
506,5267,drove  on
506,5269,drove  on
506,5272,drove  on
506,5274,drove  on
506,5276,drove  on
506,5277,drove  on
506,5279,drove  on
506,5281,drove  on
507,5283,drove  on
507,5284,drove  on
507,5286,drove  on
507,5287,drove  on
507,5289,drove  on
507,5291,drove  on
507,5293,drove  on
507,5297,drove  on
507,5298,drove  on
507,5300,drove  on
508,5301,drove  on
508,5304,drove  on
508,5306,drove  on
508,5309,drove  on
508,5310,drove  on
508,5313,drove  on
508,5315,drove  on
508,5319,drove  on
508,5321,drove  on
508,5322,drove  on
509,5324,drove  on
509,5325,drove  on
509,5327,drove  on
509,5330,drove  on
509,5332,drove  on
509,5335,drove  on
509,5337,drove  on
509,5339,drove  on
509,5342,drove  on
509,5344,drove  on
510,5347,drove  on
510,5349,drove  on
510,5351,drove  on
510,5353,drove  on
510,5355,drove  on
510,5356,drove  on
510,5358,drove  on
510,5359,drove  on
510,5360,drove  on
510,5362,drove  on
511,5365,drove  on
511,5368,drove  on
511,5371,drove  on
511,5373,drove  on
511,5376,drove  on
511,5377,drove  on
511,5381,drove  on
511,5384,drove  on
511,5386,drove  on
511,5388,drove  on
512,5389,drove  on
512,5391,drove  on
512,5393,drove  on
512,5396,drove  on
512,5399,drove  on
512,5402,drove  on
512,5403,drove  on
512,5405,drove  on
512,5406,drove  on
512,5408,drove  on
513,5411,drove  on
513,5413,drove  on
513,5415,drove  on
513,5418,drove  on
513,5420,drove  on
513,5421,drove  on
513,5422,drove  on
513,5423,drove  on
513,5425,drove  on
513,5428,drove  on
514,5429,drove  on
514,5431,drove  on
514,5433,drove  on
514,5435,drove  on
514,5436,drove  on
514,5438,drove  on
514,5440,drove  on
514,5442,drove  on
514,5444,drove  on
514,5447,drove  on
515,5450,drove  on
515,5453,drove  on
515,5455,drove  on
515,5457,drove  on
515,5458,drove  on
515,5461,drove  on
515,5463,drove  on
515,5465,drove  on
515,5468,drove  on
515,5469,drove  on
516,5471,drove  on
516,5472,drove  on
516,5475,drove  on
516,5477,drove  on
516,5479,drove  on
516,5481,drove  on
516,5484,drove  on
516,5485,drove  on
516,5487,drove  on
516,5488,drove  on
517,5491,drove  on
517,5493,drove  on
517,5495,drove  on
517,5496,drove  on
517,5498,drove  on
517,5500,drove  on
517,5502,drove  on
517,5503,drove  on
517,5505,drove  on
517,5507,drove  on
518,5509,drove  on
518,5511,drove  on
518,5514,drove  on
518,5517,drove  on
518,5519,drove  on
518,5522,drove  on
518,5524,drove  on
518,5526,drove  on
518,5529,drove  on
518,5530,drove  on
519,5532,drove  on
519,5534,drove  on
519,5538,drove  on
519,5540,drove  on
519,5542,drove  on
519,5543,drove  on
519,5545,drove  on
519,5547,drove  on
519,5549,drove  on
519,5551,drove  on
520,5553,drove  on
520,5555,drove  on
520,5559,drove  on
520,5561,drove  on
520,5563,drove  on
520,5564,drove  on
520,5567,drove  on
520,5569,drove  on
520,5571,drove  on
520,5572,drove  on
521,5573,drove  on
521,5575,drove  on
521,5576,drove  on
521,5580,drove  on
521,5582,drove  on
521,5585,drove  on
521,5587,drove  on
521,5589,drove  on
521,5592,drove  on
521,5595,drove  on
522,5596,drove  on
522,5598,drove  on
522,5599,drove  on
522,5601,drove  on
522,5604,drove  on
522,5606,drove  on
522,5608,drove  on
522,5610,drove  on
522,5612,drove  on
522,5613,drove  on
523,5615,drove  on
523,5618,drove  on
523,5621,drove  on
523,5623,drove  on
523,5626,drove  on
523,5628,drove  on
523,5630,drove  on
523,5631,drove  on
523,5632,drove  on
523,5635,drove  on
524,5638,drove  on
524,5641,drove  on
524,5642,drove  on
524,5645,drove  on
524,5647,drove  on
524,5650,drove  on
524,5652,drove  on
524,5653,drove  on
524,5655,drove  on
524,5656,drove  on
